0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:37:25 +0900] "GET /WaguDE/js/korailTimeTable.js HTTP/1.1" 200 7456
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:37:25 +0900] "GET /WaguDE/images/common/ HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:37:25 +0900] "GET /WaguDE/page/korailTimeTable.jsp?station_start=%EB%8C%80%EC%A0%84&station_arrive=%EC%84%9C%EC%9A%B8&date1=01%EC%9B%94+19%EC%9D%BC&date2=01%EC%9B%94+20%EC%9D%BC&checkinout=01%EC%9B%94+19%EC%9D%BC+-+01%EC%9B%94+20%EC%9D%BC&adult=1&child=0 HTTP/1.1" 200 317954
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:39:11 +0900] "GET /WaguDE/js/korailTimeTable.js HTTP/1.1" 200 7537
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:39:11 +0900] "GET /WaguDE/images/common/ HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:39:11 +0900] "GET /WaguDE/page/korailTimeTable.jsp?station_start=%EB%8C%80%EC%A0%84&station_arrive=%EC%84%9C%EC%9A%B8&date1=01%EC%9B%94+19%EC%9D%BC&date2=01%EC%9B%94+20%EC%9D%BC&checkinout=01%EC%9B%94+19%EC%9D%BC+-+01%EC%9B%94+20%EC%9D%BC&adult=1&child=0 HTTP/1.1" 200 317954
0:0:0:0:0:0:0:1 - - [19/Jan/2023:10:46:11 +0900] "GET /WaguDE/js/korailTimeTable.js HTTP/1.1" 200 8340
0:0:0:0:0:0:0:1 - - [19/Jan/2023:10:46:11 +0900] "GET /WaguDE/images/common/ HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [19/Jan/2023:10:46:11 +0900] "GET /WaguDE/page/korailTimeTable.jsp?station_start=%EB%8C%80%EC%A0%84&station_arrive=%EC%84%9C%EC%9A%B8&date1=01%EC%9B%94+19%EC%9D%BC&date2=01%EC%9B%94+20%EC%9D%BC&checkinout=01%EC%9B%94+19%EC%9D%BC+-+01%EC%9B%94+20%EC%9D%BC&adult=1&child=0 HTTP/1.1" 200 317954
0:0:0:0:0:0:0:1 - - [19/Jan/2023:10:47:13 +0900] "GET /WaguDE/js/korailTimeTable.js HTTP/1.1" 200 8123
0:0:0:0:0:0:0:1 - - [19/Jan/2023:10:47:13 +0900] "GET /WaguDE/images/common/ HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [19/Jan/2023:10:47:13 +0900] "GET /WaguDE/page/korailTimeTable.jsp?station_start=%EB%8C%80%EC%A0%84&station_arrive=%EC%84%9C%EC%9A%B8&date1=01%EC%9B%94+19%EC%9D%BC&date2=01%EC%9B%94+20%EC%9D%BC&checkinout=01%EC%9B%94+19%EC%9D%BC+-+01%EC%9B%94+20%EC%9D%BC&adult=1&child=0 HTTP/1.1" 200 317954
0:0:0:0:0:0:0:1 - - [19/Jan/2023:10:47:17 +0900] "GET /WaguDE/SeatsAvailableServlet?startDate=2023-01-19&trainType=1312&ho=1&startStation=%EB%8C%80%EC%A0%84&arriveStation=%EC%84%9C%EC%9A%B8 HTTP/1.1" 404 839
127.0.0.1 - - [19/Jan/2023:10:47:34 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [19/Jan/2023:10:47:37 +0900] "GET /WaguDE/images/common/ HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [19/Jan/2023:10:47:37 +0900] "GET /WaguDE/js/korailTimeTable.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Jan/2023:10:47:37 +0900] "GET /WaguDE/page/korailTimeTable.jsp?station_start=%EB%8C%80%EC%A0%84&station_arrive=%EC%84%9C%EC%9A%B8&date1=01%EC%9B%94+19%EC%9D%BC&date2=01%EC%9B%94+20%EC%9D%BC&checkinout=01%EC%9B%94+19%EC%9D%BC+-+01%EC%9B%94+20%EC%9D%BC&adult=1&child=0 HTTP/1.1" 200 317954
0:0:0:0:0:0:0:1 - - [19/Jan/2023:10:47:41 +0900] "GET /WaguDE/SeatsAvailableServlet?startDate=2023-01-19&trainType=1312&ho=1&startStation=%EB%8C%80%EC%A0%84&arriveStation=%EC%84%9C%EC%9A%B8 HTTP/1.1" 404 839
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:04:49 +0900] "GET /WaguDE/SeatsAvailableServlet HTTP/1.1" 404 839
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:04:49 +0900] "GET /favicon.ico HTTP/1.1" 404 818
127.0.0.1 - - [19/Jan/2023:11:06:14 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:06:15 +0900] "GET /WaguDE/SeatsAvailableServlet HTTP/1.1" 500 1278
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:06:28 +0900] "GET /WaguDE/js/korailTimeTable.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:06:28 +0900] "GET /WaguDE/images/common/ HTTP/1.1" 404 840
